trial_index,arm_name,metric_name,mean,sem,step,job_id,generation_node,status,angularVelocity,nRotorBlades,rotorBladeRadius,rotorBladeHeight,rotorBladeTiltAngle,case_path
46,46_0,PowerConsumption,-0.00175849,,0.0,2547173,BoTorch,COMPLETED,40,5,0.01933115790243467,0.031716233273500004,7.257299720586099,/tmp/data/trials/ThermalMixer_trial_40f16387
47,47_0,BladeDurability,0.0039533,,0.0,2547873,BoTorch,COMPLETED,39,6,0.019644624533627766,0.03605324195215497,1.4290898305370712,/tmp/data/trials/ThermalMixer_trial_9e3dd419
47,47_0,MixingQuality,0.839369,,0.0,2547873,BoTorch,COMPLETED,39,6,0.019644624533627766,0.03605324195215497,1.4290898305370712,/tmp/data/trials/ThermalMixer_trial_9e3dd419
47,47_0,PowerConsumption,0.000278972,,0.0,2547873,BoTorch,COMPLETED,39,6,0.019644624533627766,0.03605324195215497,1.4290898305370712,/tmp/data/trials/ThermalMixer_trial_9e3dd419
50,50_0,BladeDurability,0.00375723,,0.0,2550298,BoTorch,COMPLETED,10,6,0.02,0.03,1.6903018178371199,/tmp/data/trials/ThermalMixer_trial_1c185a70
50,50_0,MixingQuality,1.24755,,0.0,2550298,BoTorch,COMPLETED,10,6,0.02,0.03,1.6903018178371199,/tmp/data/trials/ThermalMixer_trial_1c185a70
50,50_0,PowerConsumption,6.28951e-05,,0.0,2550298,BoTorch,COMPLETED,10,6,0.02,0.03,1.6903018178371199,/tmp/data/trials/ThermalMixer_trial_1c185a70
49,49_0,BladeDurability,0.00365874,,0.0,2549055,BoTorch,COMPLETED,40,6,0.019825787981819654,0.03,0.45737919172258296,/tmp/data/trials/ThermalMixer_trial_4e5d5b5f
49,49_0,MixingQuality,0.8901,,0.0,2549055,BoTorch,COMPLETED,40,6,0.019825787981819654,0.03,0.45737919172258296,/tmp/data/trials/ThermalMixer_trial_4e5d5b5f
49,49_0,PowerConsumption,2.71964e-05,,0.0,2549055,BoTorch,COMPLETED,40,6,0.019825787981819654,0.03,0.45737919172258296,/tmp/data/trials/ThermalMixer_trial_4e5d5b5f
51,51_0,BladeDurability,0.00352408,,0.0,2550790,BoTorch,COMPLETED,10,6,0.01,0.047986228132389175,1.7015148284823636,/tmp/data/trials/ThermalMixer_trial_baf438b7
51,51_0,MixingQuality,1.31526,,0.0,2550790,BoTorch,COMPLETED,10,6,0.01,0.047986228132389175,1.7015148284823636,/tmp/data/trials/ThermalMixer_trial_baf438b7
51,51_0,PowerConsumption,8.34845e-05,,0.0,2550790,BoTorch,COMPLETED,10,6,0.01,0.047986228132389175,1.7015148284823636,/tmp/data/trials/ThermalMixer_trial_baf438b7
52,52_0,BladeDurability,0.00339341,,0.0,2551580,BoTorch,COMPLETED,19,6,0.01,0.04085318573805707,1.252134416912057,/tmp/data/trials/ThermalMixer_trial_14b798ca
52,52_0,MixingQuality,1.20094,,0.0,2551580,BoTorch,COMPLETED,19,6,0.01,0.04085318573805707,1.252134416912057,/tmp/data/trials/ThermalMixer_trial_14b798ca
52,52_0,PowerConsumption,0.000107467,,0.0,2551580,BoTorch,COMPLETED,19,6,0.01,0.04085318573805707,1.252134416912057,/tmp/data/trials/ThermalMixer_trial_14b798ca
53,53_0,BladeDurability,0.00351046,,0.0,2552025,BoTorch,COMPLETED,39,6,0.01793905455965906,0.03,0.5681514974623552,/tmp/data/trials/ThermalMixer_trial_e30e3cab
53,53_0,MixingQuality,1.11278,,0.0,2552025,BoTorch,COMPLETED,39,6,0.01793905455965906,0.03,0.5681514974623552,/tmp/data/trials/ThermalMixer_trial_e30e3cab
53,53_0,PowerConsumption,-3.87948e-05,,0.0,2552025,BoTorch,COMPLETED,39,6,0.01793905455965906,0.03,0.5681514974623552,/tmp/data/trials/ThermalMixer_trial_e30e3cab
54,54_0,BladeDurability,0.00408875,,0.0,2552339,BoTorch,COMPLETED,40,5,0.016423548218295052,0.03,7.6276671224293935,/tmp/data/trials/ThermalMixer_trial_6a1e38c8
54,54_0,MixingQuality,1.14215,,0.0,2552339,BoTorch,COMPLETED,40,5,0.016423548218295052,0.03,7.6276671224293935,/tmp/data/trials/ThermalMixer_trial_6a1e38c8
54,54_0,PowerConsumption,-0.00193668,,0.0,2552339,BoTorch,COMPLETED,40,5,0.016423548218295052,0.03,7.6276671224293935,/tmp/data/trials/ThermalMixer_trial_6a1e38c8
55,55_0,BladeDurability,0.00456264,,0.0,2552840,BoTorch,COMPLETED,40,5,0.02,0.03759403733344852,7.86161168546963,/tmp/data/trials/ThermalMixer_trial_a19e3bc2
55,55_0,MixingQuality,0.78435,,0.0,2552840,BoTorch,COMPLETED,40,5,0.02,0.03759403733344852,7.86161168546963,/tmp/data/trials/ThermalMixer_trial_a19e3bc2
55,55_0,PowerConsumption,-0.0018652,,0.0,2552840,BoTorch,COMPLETED,40,5,0.02,0.03759403733344852,7.86161168546963,/tmp/data/trials/ThermalMixer_trial_a19e3bc2
56,56_0,BladeDurability,0.00351058,,0.0,2553931,BoTorch,COMPLETED,40,6,0.018550615464844523,0.03,0.0,/tmp/data/trials/ThermalMixer_trial_1dc676aa
56,56_0,MixingQuality,1.07054,,0.0,2553931,BoTorch,COMPLETED,40,6,0.018550615464844523,0.03,0.0,/tmp/data/trials/ThermalMixer_trial_1dc676aa
56,56_0,PowerConsumption,3.09825e-05,,0.0,2553931,BoTorch,COMPLETED,40,6,0.018550615464844523,0.03,0.0,/tmp/data/trials/ThermalMixer_trial_1dc676aa
57,57_0,BladeDurability,0.00317514,,0.0,2555497,BoTorch,COMPLETED,22,6,0.01,0.03,2.4487119184463304,/tmp/data/trials/ThermalMixer_trial_d43347c6
57,57_0,MixingQuality,1.20859,,0.0,2555497,BoTorch,COMPLETED,22,6,0.01,0.03,2.4487119184463304,/tmp/data/trials/ThermalMixer_trial_d43347c6
57,57_0,PowerConsumption,0.000289836,,0.0,2555497,BoTorch,COMPLETED,22,6,0.01,0.03,2.4487119184463304,/tmp/data/trials/ThermalMixer_trial_d43347c6
58,58_0,BladeDurability,0.00364744,,0.0,2555817,BoTorch,COMPLETED,40,6,0.019487364124346658,0.03,0.0,/tmp/data/trials/ThermalMixer_trial_4eb6bcb5
58,58_0,MixingQuality,0.911034,,0.0,2555817,BoTorch,COMPLETED,40,6,0.019487364124346658,0.03,0.0,/tmp/data/trials/ThermalMixer_trial_4eb6bcb5
58,58_0,PowerConsumption,4.14964e-05,,0.0,2555817,BoTorch,COMPLETED,40,6,0.019487364124346658,0.03,0.0,/tmp/data/trials/ThermalMixer_trial_4eb6bcb5
59,59_0,BladeDurability,0.00366696,,0.0,2556356,BoTorch,COMPLETED,40,6,0.02,0.03115412224310877,0.0,/tmp/data/trials/ThermalMixer_trial_6f5b9361
59,59_0,MixingQuality,0.885724,,0.0,2556356,BoTorch,COMPLETED,40,6,0.02,0.03115412224310877,0.0,/tmp/data/trials/ThermalMixer_trial_6f5b9361
59,59_0,PowerConsumption,4.10955e-05,,0.0,2556356,BoTorch,COMPLETED,40,6,0.02,0.03115412224310877,0.0,/tmp/data/trials/ThermalMixer_trial_6f5b9361
